position;channelTitle;videoId;publishedAt;publishedAtSQL;videoTitle;videoDescription;tags;videoCategoryId;videoCategoryLabel;topicCategories;duration;durationSec;dimension;definition;caption;defaultLanguage;defaultLAudioLanguage;thumbnail_maxres;licensedContent;locationDescription;latitude;longitude;viewCount;likeCount;dislikeCount;favoriteCount;commentCount
776;ARTE Concert;7BIYXR2QsfU;2020-11-09T17:00:02Z;2020-11-09 17:00:02;Fakear dans Passengers - ARTE Concert;#FAKEAR #PASSENGERS #ARTECONCERT [DISPONIBLE JUSQU'AU 26/04/2023] Il y a quelques semaines, Passengers accueillait le Marseillais Kid Francescoli. Une rencontre qui semble avoir donné au rendez-vous electro d’ARTE Concert un goût prononcé pour la cité phocéenne. C’est en effet au Mucem que nous retrouvons aujourd’hui Fakear, pour un concert bercé par la Méditerranée ! Beatmaker originaire de Caen, Fakear s’est particulièrement fait remarquer lors de l’édition 2013 des Trans Musicales de Rennes. La même année, il publiait l’EP Morning in Japan, qui annonçait déjà un style bien affirmé. Depuis ces débuts sur les chapeaux de roues, Fakear n’a fait que gagner en maîtrise et en reconnaissance. Du premier album – Animal, publié en 2016 – au tout récent Everything Will Grow Again, l’electro vagabonde du Normand a en effet su fédérer autour d’elle une jolie communauté. La musique de Fakear est fortement influencée par la world music, surtout asiatique. Fils spirituel de Bonobo et de Flying Lotus mais aussi camarade de Superpoze, Fakear nous transporte dans des contrées fascinantes. Les compositions de Fakear sont aussi raffinées que de la porcelaine. Une préciosité qui n'empêche pas le musicien de donner des performances live puissantes. Démonstration en direct, depuis le Mucem. Ça va être beau ! ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert;Fakear,fakear hinode,fakear live,passengers,passengers arte,passengers arte concert,ARTE,Concert,fakear sekoia,Marseille,masillia,Fakear Sekoia,seqoia,sekoïa,sekoya,secoya,Fakear officiel,Fakear 2020,Fakear New video,Fakear new video,Sekoia officiel,Fakear album 2020,Everything Will Grow Again,animal,Mucem,mucem marseille,travel,sunset,music show,electro,live,music;24;Entertainment;Electronic_music,Music;PT51M53S;3113;2d;hd;FALSE;;;;1;;;;255838;4143;;0;122
777;ARTE Concert;hEgoqtLzHEI;2020-11-08T11:00:17Z;2020-11-08 11:00:17;✨ Les Grands Motets de Lully - Musiques Baroques à Versailles - ARTE Concert;Le nom de Jean-Baptiste Lully est indissociable de celui de Louis XIV. Au cours de nos promenades à Versailles, impossible donc de ne pas rendre hommage à celui qui fit vibrer le Roi Soleil au son de ses ballets, tragédies lyriques ou motets. Ce sont d’ailleurs ces derniers qui nous intéressent ici, puisque Les Epopées nous font le plaisir d’en interpréter trois d’entre eux. Sous la direction de Stéphane Fuget, Les Epopées interprètent trois grands motets de Jean-Baptiste Lully : Dies Irae, De profondis et O Lachrymae fideles. Un programme vibrant qui sied à merveille au cadre de ce concert, la chapelle royale du Château de Versailles. La musique de Jean-Baptiste Lully a accompagné la vie versaillaise dans de nombreuses occasions, les plus festives comme les plus solennelles. Ainsi, le Dies Irae et le De profondis ont été joués en 1683 lors des funérailles de Marie-Thérèse d'Autriche, l’épouse de Louis XIV. En contrepoint à cette gravité, le O Lachrymae fideles invite quant à lui à la danse. Ensemble, ces trois œuvres soulignent donc le génie de l’un des plus grands compositeurs baroques. Programme : Jean-Baptiste Lully - Dies Irae Jean-Baptiste Lully - O Lachrymae fideles Jean-Baptiste Lully - De Profundis ____________ [AVAILABLE UNTIL 10/12/2025] More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/;Motets,motets baroques,jean-baptiste lully,lully baroque,versailles,versailles castle,Louis XIV,Musiques,ARTE,Concert,Baroque,baroque era,baroque music,grands motets,grands motets lully,O Lachrymae fideles,paris,live,De profundis,de profundis lully,versailles musique,louis xiv music,music,show,musique 2020,musique classique,classical music,classical;24;Entertainment;Classical_music,Entertainment,Music,Performing_arts;PT1H10M32S;632;2d;hd;TRUE;;fr;https://i.ytimg.com/vi/hEgoqtLzHEI/maxresdefault.jpg;1;;;;220857;3601;;0;200
778;ARTE Concert;0GkE5OtldY8;2020-11-05T14:30:00Z;2020-11-05 14:30:00;La Fine Equipe à La Fête de l’Humanité - ARTE Concert;"[DISPONIBLE JUSQU'AU 10/03/2026] La Fine Equipe, c'est l’autre bébé des fondateurs du label Nowadays Records : oOgo, Chomsky, Mr. Gib et Blank. Ensemble, les beatmakers cousent de savants patchworks où s’entrecroisent des styles musicaux très différents. Le résultat ? Redoutable, comme le montre ce concert capté lors de La Fête de l’Humanité. Si La Fine Equipe pioche son inspiration du côté de la soul, du disco, du trip-hop et de la bass music, le hip-hop reste la trame principale de ses compositions. Le collectif s’amuse également à incruster des répliques de films à ses morceaux, leur conférant ainsi une touche rétro.C’est grâce à La Boulangerie (2008) que La Fine Equipe a fait découvrir ce style au grand public. Dans cet album où chaque morceau a le nom d’une pâtisserie (""Choux à la crême"", ""Tarte au citron"", ""Paris Brest"" …), les chefs d’œuvres s’enchaînent pour créer une esthétique envoûtante. D’autres opus suivront ce premier succès retentissant : Fantastic Planet (2010), La Boulangerie 2 (2011) et La Boulangerie 3 (2014). Le dernier né de cette fratrie s’appelle 5th Season et a été publié l’an dernier. Comme toujours avec La Fine Equipe, on y découvre de très jolis featuring : Fakear, Grems, 20syl… ------------------------------------------------------------------------------ La Fine Equipe schöpfen ihre Inspiration aus Soul, Disco, Trip-Hop und Bass Music, aber das Fundament ihrer Kompositionen ist der Hip-Hop. Das Kollektiv baut auch gern berühmte Filmzitate in seine Tracks ein, was ihnen einen Retro-Touch verleiht. Mit La Boulangerie (2008) machte sich La Fine Equipe auch beim breiten Publikum einen Namen. Passend zum Titel des Albums ist jeder Song nach einer Konditoreispezialität benannt („Choux à la crème"", „Tarte au citron"", „Paris Brest"" u.a.), kleine Leckereien, die sich zu einem Gesamtkunstwerk von betörender Ästhetik fügen. Auf diesem Erfolg aufbauend schob das Quartett Fantastic Planet (2010), La Boulangerie 2 (2011) und La Boulangerie 3 (2014) nach. Ihre jüngste Scheibe trägt den Titel 5th Season und kam letztes Jahr heraus. Wie immer wartet La Fine Equipe auch hier mit spannenden Featurings auf, u. a. Fakear, Grems und 20syl. ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert";La fine équipe,la fine equipe,la fine,équipe,Nowadays Records,chomsky,ARTE,Concert,La Fine Equipe,La Boulangerie 2,Electro,nowadaysrecords,album,nowadays,beatmaking,the bakery,hip hop,beats,french touch,nwds,fête de l'huma,fête de l'humanité,choux à la crème,la fine équipe,la boulangerie,nowadays records;24;Entertainment;Electronic_music,Hip_hop_music,Music;PT59M26S;3566;2d;hd;FALSE;;;;1;;;;50271;887;;0;36
779;ARTE Concert;W3tciOXERFM;2020-11-01T11:00:07Z;2020-11-01 11:00:07;✨ Le Coucher du Roi - Musiques Baroques à Versailles - ARTE Concert;#BAROQUE #BAROQUEMUSIC #VERSAILLES [DISPONIBLE JUSQU'AU 11/11/2023] An intimate and informal concert from the King’s private bedchamber in Versailles with Thibaut Roussel and Les Musiciens du Roi. -------------------------------------------------------------------- Les Musiciens du Roi nous font entrer dans l’intimité de Louis XIV. Sous la direction de Thibaut Roussel en effet, l’ensemble nous invite le temps d’un concert dans les appartements privés du monarque. Faites comme lui et laissez-vous bercer. Aujourd’hui encore, Louis XIV reste célèbre pour son amour des arts. Lors de festivités majestueuses comme lors d’événement plus privés, la musique rythmait la vie du Roi de France, même jusque dans son lit. Il n’était pas rare en effet que le Roi Soleil invite dans ses appartements privés les meilleurs musiciens de son royaume afin qu’ils interprètent en toute intimité des œuvres écrites spécialement pour l’occasion. C’est cette ambiance chaleureuse et informelle que Thibaut Roussel et Les Musiciens du Roi ressuscitent grâce à un programme mélangeant des œuvres de Jean-Baptiste Lully, Michel-Richard de Lalande ou encore Michel Lambert. Programme : Michel-Richard de Lalande - Prélude Michel-Richard de Lalande - Grande Pièce Royale Michel-Richard de Lalande - Tant qu’a duré la Nuit (L’Amour Fléchi par la constance) Robert de Visée - Prélude en ré mineur / Prélude in d-Moll Michel Lambert - Sombres déserts, retraites de la Nuit Louis-Antoine Dornel - Sonate en quatuor op 1 Jacques Hotteterre - 4ème Sonate en trio pour 2 flûtes et basse continue Michel Lambert - Ah puisque la rigueur extrême Michel Lambert - Pour être aimé Jean-Baptiste Lully - Le Sommeil d’Atys Sébastien Le Camus - Laissez durer la Nuit François Couperin - Le Dodo -------------------------------------------------------------------------------- Ludwig XIV. war als Freund der schönen Künste bekannt. Auch außerhalb der großen Feierlichkeiten bei Hofe spielte Musik im Leben des Sonnenkönigs eine wichtige Rolle, selbst beim Zubettgehen. So kam es nicht selten vor, dass Ludwig XIV. die besten Musiker Frankreichs in seine Privatgemächer einlud, um sich dort eigens für diesen Anlass komponierte Werke vortragen zu lassen. Ähnlich zwanglos geht es zu, wenn Thibaut Roussel und das Ensemble Les Musiciens du Roi ein buntes Programm mit Werken von Jean-Baptiste Lully, Michel-Richard de Lalande, Michel Lambert u. a. vortragen. Programm: Michel-Richard de Lalande – Prélude Michel-Richard de Lalande – Grande Pièce Royale Michel-Richard de Lalande – Tant qu’a duré la Nuit (L’Amour fléchi par la constance) Robert de Visée – Prélude en ré mineur / Prélude in d-Moll Michel Lambert – Sombres déserts, retraites de la Nuit Louis-Antoine Dornel – Quartettsonate op. 1 Jacques Hotteterre – Triosonate Nr. 4 für 2 Altblockflöten und Basso continuo Michel Lambert – Ah, puisque la rigueur extrême Michel Lambert – Pour être aimé Jean-Baptiste Lully – Le Sommeil d’Atys Sébastien Le Camus – Laissez durer la Nuit François Couperin – Le Dodo [AVAILABLE UNTIL 10/12/2025] ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert;baroque,versailles,barock,versailles music,louis XIV,Coucher du roi,Thibault Roussel,ARTE,Concert,classical,music,classical music,jean-Baptiste Lully,lully,Michel Lambert,baroque music,Jacques Hotteterre,Roi soleil,paris,musique baroque à versailles,Baroque Era,classic opera,ballet music,french baroque,total baroque youtube,performing arts,jean baptiste lully;24;Entertainment;Classical_music,Entertainment,Music,Performing_arts;PT59M27S;3567;2d;hd;TRUE;;fr;https://i.ytimg.com/vi/W3tciOXERFM/maxresdefault.jpg;1;;;;203050;3152;;0;147
780;ARTE Concert;c9VTYRyScg4;2020-10-01T15:00:08Z;2020-10-01 15:00:08;Rim'K est Dans le Club - ARTE Concert;"[DISPONIBLE JUSQU'AU 13/11/2024] #RIMK #ARTECONCERT #DANSLECLUB On a déjà croisé Rim’k et son pote AP lors de l’édition 2019 du Demi Festival, à Sète. Dans le Club, le rappeur monte seul sur scène pour défendre des morceaux de son cru. Parmi eux, la bombe ""Warning"", sortie il y a quelques semaines à peine. Vous voulez voir ça en live ? Vous êtes au bon endroit. Que ce soit en solo, au sein de 113 (trio qu’il formait avec AP et Mokobé) ou de la Mafia K’1 Fry, Rim’k est devenu au fil des décennies une figure importante du rap hexagonal. Un héros discret qui peut pourtant se vanter d’avoir remporté deux Victoires de la Musique grâce à l’album Les Princes de la Ville. A l’époque, un triomphe inattendu et un beau pied de nez à l’ensemble de l’industrie musicale. Ce faisant, Rim’k et sa clique ouvrent la voie et deviennent les « tontons » de plusieurs générations d’artistes.Chez Rim’k, pas de clash, pas de fracture entre les générations. On retrouve ça dans Midnight, publié début avril. Dans cet EP en effet, le rappeur a invité Hamza, SCH, Koba LaD. Des collaborations qui soulignent le don de Rim’k pour bien s’entourer, même en solo. ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert";Rim'k,rim'k warning,rim'k monster,rim'k turbo,ARTE,Concert,rap,french,rap français,113,Mokobé,Rim'k dans le club,dans le club,dans le club arte,dans le club arte concert,live,concert,music,french lyrics,french songs;24;Entertainment;Electronic_music,Hip_hop_music,Music,Pop_music;PT34M35S;2075;2d;hd;FALSE;;;https://i.ytimg.com/vi/c9VTYRyScg4/maxresdefault.jpg;1;;;;42507;554;;0;46
781;ARTE Concert;DmLe7vjFF8U;2020-09-30T09:00:46Z;2020-09-30 09:00:46;Kid Francescoli (live) - Passengers - ARTE Concert;Kid Francescoli en concert sur une péniche navigant doucement sur la Seine, joli programme non ? Pour son grand retour sur ARTE Concert, Passengers réconcilie donc enfin Paris et Marseille en faisant défiler certains des plus beaux monuments de la capitale sur la musique de l’artiste phocéen, accompagné pour l'occasion de la chanteuse Andréa Durand. Si c’est pas beau ça ! Difficile de résister à la musique de Kid Francescoli ! Avec ses morceaux à la fois doux et dansants, le musicien, accompagné de la chanteuse Andrea Durand, nous fait rêver d’amour et de soirées d’été. Un univers sensuel où il fait bon se prélasser. C’est en 2014 et grâce au tube « Blow Up » que Kid Francescoli devient le chouchou des fans d’electro-pop. Le musicien n’en est pourtant pas à son coup d’essai : avant l’album With Julia, le Marseillais avait déjà publié Kid Francescoli en 2006 et It’s Happening Again en 2012. Depuis, Kid Francescoli nous a régalés avec l’envoûtant Play Me Again et le tout récent Lovers, sur lequel on peut entendre encore une fois de très belles voix féminines : Samantha, Nassee, iOni and Sarah Rebecca. Déjà bien établi, Kid Francescoli est littéralement en train de casser internet ! Comment ? Grâce à Jennifer Lopez, qui a utilisé le morceau « Moon » dans l’une de ses publications Tik Tok. Dans la foulée de la diva, des centaines de milliers d’utilisateurs se sont réappropriés cette chanson sur le célèbre réseau social chinois. Depuis, le Marseillais engrange les millions d’écoutes sur Youtube et Spotify. La magie d’Internet quoi et on l’espère, un tremplin durable pour l’artiste.Concert capté le 6 juillet 2020 à Paris. ____________ Setlist 0:00 : Eu Quero - Lovers 3:05 : Alive - Lovers 6:24 : The Player - Play me again 11:06 : Cent Corps - Lovers 14:49 : Clasico / Belmondo (live revisité) - It's Happening Again 20:15 : City Lights - Lovers 24:02 : Les Vitrines - Play me again 27:47 : Blow Up - With Julia 34:43 : So Over - Lovers 43:08 : Prince Vince - With Julia 47:46 : Moon (And It Went Like) - Play me again ____________ [AVAILABLE UNTIL 06/11/2024] More concerts on our website : https://www.arteconcert.com You can also find us on : Facebook : https://www.facebook.com/ARTEConcert/ Twitter : https://twitter.com/ARTEconcertFR Instagram FR : https://www.instagram.com/arteconcertfr/ Instagram DE : https://www.instagram.com/arteconcertde/;kid,francescoli,kid francescoli,kid francescoli arte,passengers,passengers arte,ARTE,Concert,Nassee,kid francescoli play me again,play,me,again,with julia,it's happening again,Sarah Rebecca,kid francescoli les vitrines,kid francescoli moon,moon,french,music,electro,pop,live,eiffel tower,tower,bateau mouche,fly boat paris;24;Entertainment;Electronic_music,Music,Pop_music;PT53M;3180;2d;hd;FALSE;;fr;https://i.ytimg.com/vi/DmLe7vjFF8U/maxresdefault.jpg;1;;;;973851;13654;;0;631
782;ARTE Concert;wiGdMtzNqV8;2020-09-16T13:33:03Z;2020-09-16 13:33:03;Reeperbahn Festival 2020 / Doors Open Show – ARTE Concert;"Bühne frei fürs Reeperbahn Festival 2020! Es wird kleiner als sonst – aber keineswegs schlechter. Heute gibt es die große Eröffnungsshow ""Doors Open"" mit Jörg Thadeusz und Hadnet Tesfai und zahlreichen prominenten Gästen. Außerdem: Hip Hop von Akua Naru und Popmusik aus dem diesjährigen Partnerland Dänemark. Singer-Songwriterin Tina Dico und Drew Sycamore treten live in Hamburg auf und bringen den einen oder anderen Ohrwurm mit. Das Programm: 18:00 KOKO 18:30 Doors Open Show 19:45 Drew Sycamore 20:15 Akua Naru 21:15 DENA 21:45 Tina Dico 22:45 Bukahara (Änderungen vorbehalten) ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert";ARTE,ARTE Concert,Musique,Music,live,web,scène,gig,concert;10;Music;;P0D;0;2d;sd;FALSE;;;https://i.ytimg.com/vi/wiGdMtzNqV8/maxresdefault_live.jpg;;;;;0;0;;0;0
783;ARTE Concert;wg06_xbWis8;2020-08-18T16:00:13Z;2020-08-18 16:00:13;LAAKE - @arteconcert's Piano Day;"#LAAKE #PIANODAY Découvrez @laakemusic ! Pour ARTE Concert fait son Piano Day, ce jeune artiste prometteur est accompagné d'un quatuor à cuivres et d'un quatuor cordes. Ainsi entouré, il interprète ""O"" - un premier album dont la sortie est prévue pour le 27 mars 2020, soit la veille du Piano Day. Coïncidence ? Nous ne croyons pas… LAAKE est producteur electro et pianiste autodidacte. Autant fasciné par les machines que par la musique classique, l'artiste tisse à partir de son clavier des compositions clair-obscur où s’associent beat acérés et basses profondes. Sous les doigts de LAAKE, l’organique et l’électronique se mélangent de manière symbiotique.C’est cette fusion diablement efficace, à la fois élégante et entêtante, que l’on retrouve dans les premiers EP autoproduits de LAAKE - 69 et Piaano - et qui a permis au jeune pianiste de faire partie des dix finalistes du Prix Ricard SA Live 2018. C’est dans un cadre unique que LAAKE interprète O pour ARTE Concert fait son Piano Day : derrière lui et les deux quatuors se trouve une Grande Salle du Théâtre du Châtelet plongée dans le noir, son lustre descendu jusqu’à presque toucher le velours des sièges. Comme un phare dans la nuit. Un écrin qui convient à merveille à la sombre beauté de sa musique. ------------ SETLIST : 0:00 - Broken 6:05 - November 10:10 - Run 14:12 - Introspective 18:41 - Fugue 23:38 - 1989 29:23 - Melancholia ------------ [DISPONIBLE JUSQU'AU 24/04/2024] ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert";Laake,piano,day,piano day,laake run,laake arte,laake broken,laake 1989,ARTE,Concert,laake O,piaano,laake piano,laake piano day,laake piano day arte,laake piano day arte concert,piano day arte,piano day arte concert,laake live,laake,electro,piano day 2022,piano electro,live;24;Entertainment;Classical_music,Electronic_music,Independent_music,Music;PT34M48S;2088;2d;hd;FALSE;;fr;https://i.ytimg.com/vi/wg06_xbWis8/maxresdefault.jpg;1;;;;115643;2391;;0;96
784;ARTE Concert;mOEr_jC-NBI;2020-07-18T00:32:13Z;2020-07-18 00:32:13;Photon Live stream 2020 presented by Ben Klock - ARTE Concert;Ben Klock präsentiert eine virtuelle Sonderausgabe der berühmten PHOTON-Partys, um die Sommertage ohne Clubs und Festivals aufzuhellen. Nach epischen Showcases bei Printworks (London), Bassiani (Tiflis), Gashouder (Amsterdam) und Berghain (Berlin) kehrt das vielseitige Ereignis, bei dem Klocks kuratierte Line-Ups mit atemberaubenden Lichtinstallationen kombiniert werden, als einzigartiger Stream über ARTE Concert zurück. Die Show wird live aus einem geheimen Lagerhaus am Stadtrand von Berlin übertragen. Der Klockworks-Chef wird den Stream gemeinsam mit den Berliner Kollegen Marcel Dettmann und Rødhåd, der in Rom im Goa Club ansässigen Adiel, dem legendären Sterac alias Steve Rachmad und den Berliner Nachwuchstalenten Fadi Mohem - der ein LIVE-Set präsentiert - und der in Rio de Janeiro geborenen The Lady Machine leiten. Timetable: 19:00 - 20:00 The Lady Machine 20:00 - 21:00 Fadi Mohem LIVE 21:00 - 22:00 Sterac (Steve Rachmad) 22:00 - 23:00 Adiel 23:00 - 00:00 Rødhåd 00:00 - 01:00 Marcel Dettmann 01:00 - 02:00 Ben Klock #photon #mituns #withme #benklock #technomusic #djstream Ben Klock présente une édition spéciale virtuelle des célèbres soirées PHOTON pour égayer les journées d'été sans clubs ni festivals. Après des vitrines épiques à Printworks (Londres), Bassiani (Tbilissi), Gashouder (Amsterdam) et Berghain (Berlin), cet événement aux multiples facettes, qui combine les programmations de Klock avec des installations lumineuses époustouflantes, revient sous la forme d'un flux unique via ARTE Concert. L'émission sera diffusée en direct d'un entrepôt secret situé dans la banlieue de Berlin. Le patron de Klockworks dirigera le flux avec ses collègues berlinois Marcel Dettmann et Rødhåd, Adiel, qui vit à Rome au Goa Club, le légendaire Sterac alias Steve Rachmad et le jeune talent berlinois Fadi Mohem - qui présentera un set LIVE - et The Lady Machine, né à Rio de Janeiro. Au programme: 19:00 - 20:00 The Lady Machine 20:00 - 21:00 Fadi Mohem LIVE 21:00 - 22:00 Sterac (Steve Rachmad) 22:00 - 23:00 Adiel 23:00 - 00:00 Rødhåd 00:00 - 01:00 Marcel Dettmann 01:00 - 02:00 Ben Klock;;10;Music;Electronic_music,Music;PT7H11M28S;688;2d;hd;FALSE;;;https://i.ytimg.com/vi/mOEr_jC-NBI/maxresdefault.jpg;;;;;166874;4066;;0;274
785;ARTE Concert;B_o_q9vcM7Q;2020-06-24T22:39:56Z;2020-06-24 22:39:56;UWS Global #39 New York City / Basement Club – ARTE Concert;United We Stream Global opens its virtual doors for the 39th time. Today live from New York City at Basement Club with Rachel Noon 19:00 - 20:00 Mike Servito 20:00 - 21:00 Volvox 21:00 - 22:00 Anthony Parasole 22:00 - 23:05 Xiorro 23:05 - 00:00 For more info and how to support visit: https://unitedwestream.org/ ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert;;10;Music;Electronic_music,Music;PT5H4M11S;251;2d;hd;FALSE;;;https://i.ytimg.com/vi/B_o_q9vcM7Q/maxresdefault.jpg;1;;;;17859;299;;0;16
786;ARTE Concert;adGORhlZYuw;2020-06-24T17:46:51Z;2020-06-24 17:46:51;UWS Global #38 Barcelona Panoramic Club – ARTE Concert;United We Stream Global opens its virtual doors for the 38th time. Today from Barcelona at Panoramic Club with Spear 15:00 - 16:00 Annie Hall 16:00 - 17:00 Reeko 17:00 - 18:00 Adriana Lopez 18:00 - 19:00 For more info and how to support visit: https://unitedwestream.cat/ ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR;;10;Music;Electronic_music,Music;PT4H3M41S;221;2d;hd;FALSE;;;https://i.ytimg.com/vi/adGORhlZYuw/maxresdefault.jpg;1;;;;5013;126;;0;6
787;ARTE Concert;eMae-IQMWPE;2020-06-11T16:10:16Z;2020-06-11 16:10:16;Léonie Pernet à 36h Saint-Eustache (2019) - ARTE Concert;[DISPONIBLE JUSQU'AU 03/06/2025] Quand un journaliste qualifie un artiste d'inclassable, c'est souvent par facilité. Pour Léonie Pernet, c'est par nécessité, tant la jeune femme semble être portée par un refus de se figer dans un genre musical. Mâtiné d'électro-pop, son premier album Crave s'inspire également de la spiritualité soufie et de la musique sacrée. Dès lors, rien d'étonnant de retrouver la jeune femme à Saint-Eustache. Sur scène, l'artiste est aussi mouvante et insaisissable que son style musical. Revisitant entièrement ses morceaux, elle passe du chant au djembé, du djembé à la batterie, de la batterie à l'orgue. Dans ce grand ballet, l'auditeur se laisse toucher, tantôt par des rythmes effrénés, tantôt par le caractère vulnérable des voix de Malik Djoudi et Léonie Pernet qui se croisent, sur un fil.Dépaysé, on est alors saisi au vif par le passage à l'orgue de l'artiste, qui, dans un élan mystique, nous transporte. Et l'on se sent tout petits, dans l'espace de l'église qui se remplit du puissant souffle des notes de l’instrument.Concert capté en juin 2019 à l’occasion du festival 36h Saint-Eustache, à Paris.Photo © Guillaume Echelard ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert;Léonie,Pernet,leonie pernet,leonie,leonie pernet live,leonie pernet crave,leonie pernet african melancholia,leonie pernet india song,léonie pernet les pères,léonie pernet butterfly,ARTE,Concert,Electro,church,electro-pop,music,saint-eustache;24;Entertainment;Classical_music,Music;PT3M45S;225;2d;hd;FALSE;;;https://i.ytimg.com/vi/eMae-IQMWPE/maxresdefault.jpg;1;;;;4390;85;;0;5
788;ARTE Concert;zX3mXFQJrEY;2020-06-11T15:00:21Z;2020-06-11 15:00:21;Marc Melià à 36h Saint-Eustache (2019) - ARTE Concert;[DISPONIBLE JUSQU'AU 03/06/2025] Jouer dans une église à près de 4 heures du matin. Pour n’importe quel artiste cette programmation s’apparente à une mission impossible. Pour Marc Melià, c’était une évidence. A Saint-Eustache, le virtuose catalan, révélé par Flavien Berger, délivre un set où musique répétitive, ambient, et électro pop viennent se croiser dans la nuit. Allongé par terre, le public a les yeux au ciel, s’élevant en même temps que les douces vagues de synthétiseur de l’artiste, qui caresse ses machines. Marc Melià reprend Rhubarb d’Aphex Twin, titre rêveur et ouvert, extrait de l’œuvre mythique d’ambient SAWII. Philip Sherburne, critique musical à Pitchfork, écrivait au  sujet de cet album que « comme tout texte quasi-religieux, il s’est révélée susceptible de faire l’objet d’une exégèse soutenue ». Dès lors, dans la lumière bleutée, l’artiste nous laisse libre de chacun interpréter, découvrir, dessiner nos pensées, sur le plafond de l’église, au son de boucles hypnotisantes. Ce n’est pas un hasard si l’album de Marc Melià s’appelle « Music For Prophet » : celui qui révèle, qui dévoile. ARTE Concert vous propose le meilleur de la scène européenne sur tous vos écrans : http://concert.arte.tv Retrouvez-nous aussi sur les réseaux sociaux : Facebook https://www.facebook.com/ARTEConcert Twitter https://twitter.com/ARTEconcertFR Instagram http://instagram.com/arteconcert;Marc,Melià,marc melià,marc melia,marc melia arpeggios,marc melia yurimon,marc melia fata fou,marc melià fata fou,fata fou,yurimon,ARTE,Concert,Music For Prophet,live,music,song,catalan,catala music;24;Entertainment;Electronic_music,Music;PT17M43S;1063;2d;hd;FALSE;;;;1;;;;3372;60;;0;3
